building id,building name,user defined building id,ubid,building type,year built (year),height (m),number of stories,total floor area (m2),baseline annual site energy use intensity (kWh/m2),baseline annual source energy use intensity (kWh/m2),baseline annual operational GHG emission intensity (kg/m2),baseline peak electricity load intensity(W/m2),baseline annual electricity use intensity (kWh/m2),baseline annual natural gas use intensity (kWh/m2),baseline annual electricity for heating (kWh/m2),baseline annual electricity for cooling (kWh/m2),baseline annual electricity for interior lighting (kWh/m2),baseline annual electricity for exterior lighting (kWh/m2),baseline annual electricity for interior equipment (kWh/m2),baseline annual electricity for exterior equipment (kWh/m2),baseline annual electricity for fans (kWh/m2),baseline annual electricity for pumps (kWh/m2),baseline annual electricity for water systems (kWh/m2),baseline annual electricity for refrigeration (kWh/m2),baseline annual natural gas for heating (kWh/m2),baseline annual natural gas for water systems (kWh/m2),baseline annual water for water systems (m3/m2),baseline average monthly peak electricity (kW),baseline cooling capacity (kW),baseline heating capacity (kW),simulation time (s),retrofit package id,retrofit package name,retrofit package ECM IDs,retrofit annual electricity for heating (kWh/m2),retrofit annual electricity for cooling (kWh/m2),retrofit annual electricity for interior lighting (kWh/m2),retrofit annual electricity for exterior lighting (kWh/m2),retrofit annual electricity for interior equipment (kWh/m2),retrofit annual electricity for exterior equipment (kWh/m2),retrofit annual electricity for fans (kWh/m2),retrofit annual electricity for pumps (kWh/m2),retrofit annual electricity for water systems (kWh/m2),retrofit annual electricity for refrigeration (kWh/m2),retrofit annual natural gas for heating (kWh/m2),retrofit annual natural gas for water systems (kWh/m2),retrofit annual water for water systems (m3/m2),retrofit average monthly peak electricity (kW),retrofit cooling capacity (kW),retrofit heating capacity (kW),annual site energy use intensity saving (kWh/m2),annual source energy use intensity saving (kWh/m2),annual operational GHG emission intensity reduction (kg/m2),peak electricity load intensity reduction (W/m2),annual electricity use intensity saving (kWh/m2),annual natural gas use intensity saving (kWh/m2),annual electricity cost saving ($),annual natural gas cost saving ($),annual energy cost saving ($),investment cost ($),incentive amount (%),payback year (year),embodied GHG emission (kg),life cycle GHG emission (kg),Applicable ECM ID 1,Applicable ECM name 1,Applicable ECM ID 2,Applicable ECM name 2,Applicable ECM ID 3,Applicable ECM name 3,Applicable ECM ID 4,Applicable ECM name 4,Applicable ECM ID 5,Applicable ECM name 5,Applicable ECM ID 6,Applicable ECM name 6,Applicable ECM ID 7,Applicable ECM name 7,Applicable ECM ID 8,Applicable ECM name 8,Applicable ECM ID 9,Applicable ECM name 9,Applicable ECM ID 10,Applicable ECM name 10,Applicable ECM ID 11,Applicable ECM name 11,Applicable ECM ID 12,Applicable ECM name 12,Applicable ECM ID 13,Applicable ECM name 13,Applicable ECM ID 14,Applicable ECM name 14,Applicable ECM ID 15,Applicable ECM name 15,Applicable ECM ID 16,Applicable ECM name 16,Applicable ECM ID 17,Applicable ECM name 17,Applicable ECM ID 18,Applicable ECM name 18,Applicable ECM ID 19,Applicable ECM name 19,Applicable ECM ID 20,Applicable ECM name 20\
7622947,,,4.83673E+11,Large Office,1972,17.88,6,11074.6368,213.9797,659.7712,40.74753191,58.21,208.1782,5.8014,0,37.0705,67.0427,5.79514,68.5028,11.4136,6.09554,10.7774,0,0,3.28194,2.51948,0.0693621,596.804,1089.17,280.628,110.22,931,ECM Package 1,1;31;58;33;47;46;30;17;18,0,22.2225,19.1722,5.79514,68.5028,11.4136,2.44873,10.6878,0,0,0.290559,2.11948,0.0693621,377.797,1089.17,280.628,70.3101,213.6857,13.37487225,19.376,66.9187,3.3914,120925.34,1175.17,122100.52,184192.44,0,1.51,,,1,Replace existing lighting with T8 upgrade (0.7W/sf),31,Install daylighting sensors for interior lighting control,58,Clean Coils and Fins,33,Replace Air Filter,47,Reduce HVAC equipment runtime,46,Widen zone temperature deadband (cooling: +2 oF; heating: -2 oF),30,Add Programmable Thermostat,17,Apply Cool Roof Coating with Reflectivity,18,Efficiency Upgrade of the Gas Storage Water Heater (0.93),\,,,,,,,,,,,,,,,,,,,,,
7622950,,,4.09866E+11,Multi Family House,1995,10.86,3,27437.3352,67.643,175.9745,12.73317848,16.588,50.215,17.428,0,6.18919,8.61062,1.7188,32.2546,0,1.11071,0.331079,0,0,1.27324,4.31633,0.798213,355.08,457.741,141.684,2768.41,,baseline\,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7622950,,,4.09866E+11,Multi Family House,1995,10.86,3,27437.3352,67.643,175.9745,12.73317848,16.588,50.215,17.428,0,6.18919,8.61062,1.7188,32.2546,0,1.11071,0.331079,0,0,1.27324,4.31633,0.798213,355.08,457.741,141.684,2768.41,931,ECM Package 1,17;18;49,1.36023,4.90725,8.61062,1.7188,32.2546,0,8.21753,0.331079,0,0,0,3.72504,0.798213,475.984,550.427,1112.8,-5.3206,-20.6035,-1.032234763,-7.0188,-7.1851,1.8645,-32167.36,1600.69,-30566.67,626198.46,0,,,,17,Apply Cool Roof Coating with Reflectivity,18,Efficiency Upgrade of the Gas Storage Water Heater (0.93),49,"Upgrade to Single-Zone Heat Pump (9.5 EER, 3.2 COP)",\,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7622959,,,4.85092E+11,Large Office,1981,16.06,5,24015.595,191.2539,589.999,36.4212812,53.7961,186.2117,5.0422,0,32.3491,55.0383,5.79514,65.3296,11.4135,5.71245,9.26945,0,0,2.63762,2.4046,0.0693616,1140.78,2025.89,516.708,98.64,,baseline\,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7622959,,,4.85092E+11,Large Office,1981,16.06,5,24015.595,191.2539,589.999,36.4212812,53.7961,186.2117,5.0422,0,32.3491,55.0383,5.79514,65.3296,11.4135,5.71245,9.26945,0,0,2.63762,2.4046,0.0693616,1140.78,2025.89,516.708,98.64,931,ECM Package 1,1;31;58;33;47;46;30;17;18,0,20.1125,20.6714,5.79514,65.3296,11.4135,2.43249,9.24737,0,0,0.292189,2.02127,0.0693616,785.587,2025.89,516.708,52.9988,160.7131,10.08017593,17.1689,50.27,2.7288,196989.43,2050.48,199039.91,315134.74,0,1.58,,,1,Replace existing lighting with T8 upgrade (0.7W/sf),31,Install daylighting sensors for interior lighting control,58,Clean Coils and Fins,33,Replace Air Filter,47,Reduce HVAC equipment runtime,46,Widen zone temperature deadband (cooling: +2 oF; heating: -2 oF),30,Add Programmable Thermostat,17,Apply Cool Roof Coating with Reflectivity,18,Efficiency Upgrade of the Gas Storage Water Heater (0.93),\,,,,,,,,,,,,,,,,,,,,,
7622948,,,4.59549E+11,Multi Family House,1984,17.37,6,30006.5412,71.4035,188.8643,13.45520304,18.2585,54.4931,16.9104,0,7.93696,11.4805,2.00516,31.299,0,1.44204,0.329475,0,0,0.852979,4.21379,0.794345,437.17,537.072,305.657,1669.99,,baseline\,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7622948,,,4.59549E+11,Multi Family House,1984,17.37,6,30006.5412,71.4035,188.8643,13.45520304,18.2585,54.4931,16.9104,0,7.93696,11.4805,2.00516,31.299,0,1.44204,0.329475,0,0,0.852979,4.21379,0.794345,437.17,537.072,305.657,1669.99,931,ECM Package 1,17;18;49,0.494861,8.55578,11.4805,2.00516,31.299,0,9.21265,0.329475,0,0,0,3.412,0.794345,464.277,661.19,1203.83,-7.2295,-26.1592,-1.394244942,-1.0564,-8.8843,1.6548,-43499.03,1553.63,-41945.39,708704.22,0,,,,17,Apply Cool Roof Coating with Reflectivity,18,Efficiency Upgrade of the Gas Storage Water Heater (0.93),49,"Upgrade to Single-Zone Heat Pump (9.5 EER, 3.2 COP)",\,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7622952,,,4.14927E+11,Large Office,1974,53.38,10,61695.493,227.54,686.6249,43.26196271,62.504,214.2143,13.3257,0,40.8663,67.0427,5.79514,68.5028,11.4136,7.15948,11.7947,0,0,10.9817,2.34396,0.0693618,3469.08,6606.71,1737.85,196.76,,baseline\,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7622952,,,4.14927E+11,Large Office,1974,53.38,10,61695.493,227.54,686.6249,43.26196271,62.504,214.2143,13.3257,0,40.8663,67.0427,5.79514,68.5028,11.4136,7.15948,11.7947,0,0,10.9817,2.34396,0.0693618,3469.08,6606.71,1737.85,196.76,931,ECM Package 1,1;31;58;33;47;46;30;17;18,0,23.992,20.3808,5.79514,68.5028,11.4136,2.83128,11.7956,0,0,0.874333,1.96185,0.0693618,2242.76,6606.71,1737.85,78.8832,225.7701,14.94229786,20.3161,68.3937,10.4895,688509.08,20249.06,708758.15,752742.8,0,1.06,,,1,Replace existing lighting with T8 upgrade (0.7W/sf),31,Install daylighting sensors for interior lighting control,58,Clean Coils and Fins,33,Replace Air Filter,47,Reduce HVAC equipment runtime,46,Widen zone temperature deadband (cooling: +2 oF; heating: -2 oF),30,Add Programmable Thermostat,17,Apply Cool Roof Coating with Reflectivity,18,Efficiency Upgrade of the Gas Storage Water Heater (0.93),\,,,,,,,,,,,,,,,,,,,,,
7622951,,,4.19602E+11,Multi Family House,1988,16.01,5,29195.134,68.9044,180.9741,12.97843459,17.7205,51.9734,16.931,0,5.37247,11.4809,2.00518,31.7133,0,1.06983,0.331668,0,0,0.76065,4.33953,0.799634,397.1,614.143,169.023,1612.68,,baseline\,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7622951,,,4.19602E+11,Multi Family House,1988,16.01,5,29195.134,68.9044,180.9741,12.97843459,17.7205,51.9734,16.931,0,5.37247,11.4809,2.00518,31.7133,0,1.06983,0.331668,0,0,0.76065,4.33953,0.799634,397.1,614.143,169.023,1612.68,931,ECM Package 1,17;18;49,0.62127,6.20693,11.4809,2.00518,31.7133,0,11.0291,0.331668,0,0,0,3.51433,0.799634,429.215,749.566,1632.66,-9.8291,-34.1778,-1.889293068,-1.4318,-11.415,1.5859,-54378.27,1448.67,-52929.6,804318.23,0,,,,17,Apply Cool Roof Coating with Reflectivity,18,Efficiency Upgrade of the Gas Storage Water Heater (0.93),49,"Upgrade to Single-Zone Heat Pump (9.5 EER, 3.2 COP)",\,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7622953,,,4.49409E+11,Multi Family House,1985,37.39,7,8424.8591,101.4567,238.2732,18.98187968,26.9222,63.0352,38.4215,0,12.0508,11.5232,2.00755,34.5024,0,2.62243,0.328929,0,0,13.4207,13.1236,0.793032,170.282,350.714,223.362,365.41,,baseline\,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7622953,,,4.49409E+11,Multi Family House,1985,37.39,7,8424.8591,101.4567,238.2732,18.98187968,26.9222,63.0352,38.4215,0,12.0508,11.5232,2.00755,34.5024,0,2.62243,0.328929,0,0,13.4207,13.1236,0.793032,170.282,350.714,223.362,365.41,931,ECM Package 1,17;18;49,2.81654,14.1027,11.5232,2.00755,34.5024,0,20.798,0.328929,0,0,0,10.6863,0.793032,218.505,431.234,771.137,-7.186,-55.7072,-1.520615116,-4.8942,-23.044,15.858,-31678.19,4180.29,-27497.91,437095.11,0,,,,17,Apply Cool Roof Coating with Reflectivity,18,Efficiency Upgrade of the Gas Storage Water Heater (0.93),49,"Upgrade to Single-Zone Heat Pump (9.5 EER, 3.2 COP)",\,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7622954,,,4.83483E+11,Large Office,1972,86.43,18,24091.3494,257.4054,750.4808,48.82102568,69.1293,229.7633,27.6421,0,51.5184,67.0427,5.79514,68.5028,11.4136,7.91252,15.5756,0,0,25.2362,2.40593,0.0693618,1472.57,3421.97,1025.97,326.39,,baseline\,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7622954,,,4.83483E+11,Large Office,1972,86.43,18,24091.3494,257.4054,750.4808,48.82102568,69.1293,229.7633,27.6421,0,51.5184,67.0427,5.79514,68.5028,11.4136,7.91252,15.5756,0,0,25.2362,2.40593,0.0693618,1472.57,3421.97,1025.97,326.39,931,ECM Package 1,1;31;58;33;47;46;30;17;18,0,29.8652,16.883,5.79514,68.5028,11.4136,3.21874,15.4099,0,0,2.79386,2.02116,0.0693618,931.291,3421.97,1025.97,100.169,266.822,18.88422175,25.0439,77.3419,22.8271,304029.91,17207.12,321237.03,443232.14,0,1.38,,,1,Replace existing lighting with T8 upgrade (0.7W/sf),31,Install daylighting sensors for interior lighting control,58,Clean Coils and Fins,33,Replace Air Filter,47,Reduce HVAC equipment runtime,46,Widen zone temperature deadband (cooling: +2 oF; heating: -2 oF),30,Add Programmable Thermostat,17,Apply Cool Roof Coating with Reflectivity,18,Efficiency Upgrade of the Gas Storage Water Heater (0.93),\,,,,,,,,,,,,,,,,,,,,,
7622956,,,4.80306E+11,Multi Family House,1989,19.87,7,39657.135,71.2772,190.4219,13.43996242,17.977,55.3019,15.9753,0,8.77596,11.4764,2.00493,31.2238,0,1.49021,0.330507,0,0,0.946917,3.19696,0.796834,583.639,692.001,154.009,1726.72,,baseline\,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7622956,,,4.80306E+11,Multi Family House,1989,19.87,7,39657.135,71.2772,190.4219,13.43996242,17.977,55.3019,15.9753,0,8.77596,11.4764,2.00493,31.2238,0,1.49021,0.330507,0,0,0.946917,3.19696,0.796834,583.639,692.001,154.009,1726.72,931,ECM Package 1,17;18;49,0.423467,9.47984,11.4764,2.00493,31.2238,0,8.61384,0.330507,0,0,0,2.58786,0.796834,622.471,853.09,2018.71,-6.695,-24.2742,-1.29137073,-1.5839,-8.251,1.556,-53390.79,1930.77,-51460.02,908020.01,0,,,,17,Apply Cool Roof Coating with Reflectivity,18,Efficiency Upgrade of the Gas Storage Water Heater (0.93),49,"Upgrade to Single-Zone Heat Pump (9.5 EER, 3.2 COP)",\,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7622955,,,4.8831E+11,Multi Family House,1987,15.76,5,19194.528,76.9541,199.2461,14.48163185,18.4583,56.6719,20.2822,0,9.37133,11.4899,2.00568,31.8401,0,1.63326,0.331669,0,0,1.85099,6.49407,0.799637,290.64,369.114,124.037,1490.66,,baseline\,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7622955,,,4.8831E+11,Multi Family House,1987,15.76,5,19194.528,76.9541,199.2461,14.48163185,18.4583,56.6719,20.2822,0,9.37133,11.4899,2.00568,31.8401,0,1.63326,0.331669,0,0,1.85099,6.49407,0.799637,290.64,369.114,124.037,1490.66,931,ECM Package 1,17;18;49,0.67649,9.45676,11.4899,2.00568,31.8401,0,9.5426,0.331669,0,0,0,5.26814,0.799637,310.5,451.236,1011.79,-5.5943,-23.997,-1.095918799,-1.6495,-8.6713,3.0769,-27158.15,1847.95,-25310.2,487506.22,0,,,,17,Apply Cool Roof Coating with Reflectivity,18,Efficiency Upgrade of the Gas Storage Water Heater (0.93),49,"Upgrade to Single-Zone Heat Pump (9.5 EER, 3.2 COP)",\,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7622967,,,4.20388E+11,Large Office,1982,29.47,6,12014.976,219.3057,648.0665,41.63416428,54.7364,199.9022,19.4035,0,41.2808,55.0383,5.79647,65.3296,11.4136,6.54573,13.0239,0,0,16.7733,2.63013,0.0693618,613.767,1391.4,406.374,102.72,,baseline\,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7622967,,,4.20388E+11,Large Office,1982,29.47,6,12014.976,219.3057,648.0665,41.63416428,54.7364,199.9022,19.4035,0,41.2808,55.0383,5.79647,65.3296,11.4136,6.54573,13.0239,0,0,16.7733,2.63013,0.0693618,613.767,1391.4,406.374,102.72,931,ECM Package 1,1;31;58;33;47;46;30;17;18,0,25.1472,18.527,5.79647,65.3296,11.4136,2.75365,12.8629,0,0,1.06097,2.21105,0.0693618,416.078,1391.4,406.374,73.1611,196.0113,13.79770885,17.4639,57.0297,16.1314,111805.84,6064.46,117870.3,197138.74,0,1.67,,,1,Replace existing lighting with T8 upgrade (0.7W/sf),31,Install daylighting sensors for interior lighting control,58,Clean Coils and Fins,33,Replace Air Filter,47,Reduce HVAC equipment runtime,46,Widen zone temperature deadband (cooling: +2 oF; heating: -2 oF),30,Add Programmable Thermostat,17,Apply Cool Roof Coating with Reflectivity,18,Efficiency Upgrade of the Gas Storage Water Heater (0.93),\,,,,,,,,,,,,,,,,,,,,,
7622968,,,4.72934E+11,Multi Family House,1969,11.68,4,5367.5364,96.431,226.5186,18.0418144,21.7719,59.9359,36.4951,0,10.3694,12.9261,2.29659,31.8592,0,2.14973,0.334889,0,0,5.45366,18.9615,0.807398,91.7517,159.943,105.43,498.54,,baseline\,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7622968,,,4.72934E+11,Multi Family House,1969,11.68,4,5367.5364,96.431,226.5186,18.0418144,21.7719,59.9359,36.4951,0,10.3694,12.9261,2.29659,31.8592,0,2.14973,0.334889,0,0,5.45366,18.9615,0.807398,91.7517,159.943,105.43,498.54,931,ECM Package 1,17;18;49,1.26346,11.1095,12.9261,2.29659,31.8592,0,15.9706,0.334889,0,0,0,14.8429,0.807398,101.146,192.789,359.553,-6.2522,-39.6378,-1.282933956,-0.9423,-15.8244,9.5722,-13859.34,1607.62,-12251.72,207555.98,0,,,,17,Apply Cool Roof Coating with Reflectivity,18,Efficiency Upgrade of the Gas Storage Water Heater (0.93),49,"Upgrade to Single-Zone Heat Pump (9.5 EER, 3.2 COP)",\,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7622957,,,3.98796E+11,Multi Family House,1994,8.9,3,9546.5433,74.6134,184.0574,13.99973784,16.7835,50.5805,24.0328,0,6.96279,8.63452,1.72044,31.7253,0,1.20467,0.332871,0,0,0.899733,11.1397,0.802533,124.847,160.859,67.3435,1294.55,,baseline\,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7622957,,,3.98796E+11,Multi Family House,1994,8.9,3,9546.5433,74.6134,184.0574,13.99973784,16.7835,50.5805,24.0328,0,6.96279,8.63452,1.72044,31.7253,0,1.20467,0.332871,0,0,0.899733,11.1397,0.802533,124.847,160.859,67.3435,1294.55,931,ECM Package 1,17;18;49,0.810265,5.84131,8.63452,1.72044,31.7253,0,8.46944,0.332871,0,0,0,9.68376,0.802533,145.761,194.661,350.495,-4.5979,-19.3607,-0.899060739,-2.8453,-6.9536,2.3557,-10831.64,703.66,-10127.97,222677.3,0,,,,17,Apply Cool Roof Coating with Reflectivity,18,Efficiency Upgrade of the Gas Storage Water Heater (0.93),49,"Upgrade to Single-Zone Heat Pump (9.5 EER, 3.2 COP)",\,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7622958,,,4.28752E+11,Multi Family House,1985,14.14,5,33490.3445,72.0767,191.8487,13.58751525,17.6279,55.5829,16.4938,0,8.98149,11.4787,2.00506,31.2563,0,1.53058,0.330664,0,0,0.859597,3.77884,0.797212,487.29,553.944,149.948,2491.89,,baseline\,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7622958,,,4.28752E+11,Multi Family House,1985,14.14,5,33490.3445,72.0767,191.8487,13.58751525,17.6279,55.5829,16.4938,0,8.98149,11.4787,2.00506,31.2563,0,1.53058,0.330664,0,0,0.859597,3.77884,0.797212,487.29,553.944,149.948,2491.89,931,ECM Package 1,17;18;49,0.427738,8.95751,11.4787,2.00506,31.2563,0,8.17747,0.330664,0,0,0,3.05942,0.797212,514.972,676.421,1528.45,-5.4716,-20.4811,-1.058316188,-1.5638,-7.0506,1.579,-38529.09,1654.64,-36874.45,736339.23,0,,,,17,Apply Cool Roof Coating with Reflectivity,18,Efficiency Upgrade of the Gas Storage Water Heater (0.93),49,"Upgrade to Single-Zone Heat Pump (9.5 EER, 3.2 COP)",\,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7622960,,,4.25342E+11,Multi Family House,1988,11.68,4,26259.5536,72.7153,191.1961,13.69719331,17.6518,54.9498,17.7655,0,8.36658,11.4828,2.00529,31.3239,0,1.44032,0.330853,0,0,1.13805,4.80239,0.797667,378.261,422.385,137.8,2092.43,,baseline\,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7622960,,,4.25342E+11,Multi Family House,1988,11.68,4,26259.5536,72.7153,191.1961,13.69719331,17.6518,54.9498,17.7655,0,8.36658,11.4828,2.00529,31.3239,0,1.44032,0.330853,0,0,1.13805,4.80239,0.797667,378.261,422.385,137.8,2092.43,931,ECM Package 1,17;18;49,0.584468,7.63095,11.4828,2.00529,31.3239,0,7.80711,0.330853,0,0,0,3.88918,0.797667,401.445,512.122,1121.84,-4.1644,-17.3632,-0.813513665,-1.5049,-6.2156,2.0513,-26632.52,1685.41,-24947.11,568819.44,0,,,,17,Apply Cool Roof Coating with Reflectivity,18,Efficiency Upgrade of the Gas Storage Water Heater (0.93),49,"Upgrade to Single-Zone Heat Pump (9.5 EER, 3.2 COP)",\,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7622961,,,4.88589E+11,Large Office,1982,25.84,9,10643.3532,200.6072,616.1538,38.19023685,55.9108,194.0269,6.5803,0,37.7194,55.0383,5.79514,65.3296,11.4135,6.24801,10.9791,0,0,4.05144,2.52884,0.0693616,538.648,1069.41,285.369,163.1,,baseline\,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7622961,,,4.88589E+11,Large Office,1982,25.84,9,10643.3532,200.6072,616.1538,38.19023685,55.9108,194.0269,6.5803,0,37.7194,55.0383,5.79514,65.3296,11.4135,6.24801,10.9791,0,0,4.05144,2.52884,0.0693616,538.648,1069.41,285.369,163.1,931,ECM Package 1,1;31;58;33;47;46;30;17;18,0,22.5183,17.4886,5.79514,65.3296,11.4135,2.55438,10.8906,0,0,0.264308,2.12566,0.0693616,358.784,1069.41,285.369,61.1841,183.3603,11.62709927,17.2732,56.9938,4.1903,98979.7,1395.47,100375.18,205623.22,0,2.05,,,1,Replace existing lighting with T8 upgrade (0.7W/sf),31,Install daylighting sensors for interior lighting control,58,Clean Coils and Fins,33,Replace Air Filter,47,Reduce HVAC equipment runtime,46,Widen zone temperature deadband (cooling: +2 oF; heating: -2 oF),30,Add Programmable Thermostat,17,Apply Cool Roof Coating with Reflectivity,18,Efficiency Upgrade of the Gas Storage Water Heater (0.93),\,,,,,,,,,,,,,,,,,,,,,
7622975,,,4.61769E+11,Large Office,1983,26.48,9,7517.1384,202.3607,619.4874,38.51473513,55.9418,194.741,7.6197,0,38.0483,55.0383,5.79514,65.3296,11.4135,6.64794,10.9377,0,0,4.99647,2.62321,0.0693615,383.716,754.699,212.956,161.14,,baseline\,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7622975,,,4.61769E+11,Large Office,1983,26.48,9,7517.1384,202.3607,619.4874,38.51473513,55.9418,194.741,7.6197,0,38.0483,55.0383,5.79514,65.3296,11.4135,6.64794,10.9377,0,0,4.99647,2.62321,0.0693615,383.716,754.699,212.956,161.14,931,ECM Package 1,1;31;58;33;47;46;30;17;18,0,22.5398,16.5201,5.79514,65.3296,11.4135,2.61397,10.8564,0,0,0.357939,2.20581,0.0693615,251.414,754.699,212.956,63.6806,189.39,12.09493199,18.0709,58.6246,5.0559,71907.29,1189.19,73096.48,168305.82,0,2.3,,,1,Replace existing lighting with T8 upgrade (0.7W/sf),31,Install daylighting sensors for interior lighting control,58,Clean Coils and Fins,33,Replace Air Filter,47,Reduce HVAC equipment runtime,46,Widen zone temperature deadband (cooling: +2 oF; heating: -2 oF),30,Add Programmable Thermostat,17,Apply Cool Roof Coating with Reflectivity,18,Efficiency Upgrade of the Gas Storage Water Heater (0.93),\,,,,,,,,,,,,,,,,,,,,,
7622962,,,4.25076E+11,Multi Family House,1985,14.36,3,27940.3269,76.5058,196.8855,14.39182103,19.0235,55.7676,20.7382,0,6.76572,11.4817,2.00523,33.7408,0,1.44332,0.330863,0,0,4.38748,4.51972,0.797692,418.099,635.148,306.71,2794.72,,baseline\,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7622962,,,4.25076E+11,Multi Family House,1985,14.36,3,27940.3269,76.5058,196.8855,14.39182103,19.0235,55.7676,20.7382,0,6.76572,11.4817,2.00523,33.7408,0,1.44332,0.330863,0,0,4.38748,4.51972,0.797692,418.099,635.148,306.71,2794.72,931,ECM Package 1,17;18;49,2.84247,5.7333,11.4817,2.00523,33.7408,0,11.0965,0.330863,0,0,0,3.65999,0.797692,630.352,750.987,1486.96,-6.2161,-30.4851,-1.235080211,-12.1143,-11.4633,5.2472,-52261.28,4587.29,-47673.99,830725.58,0,,,,17,Apply Cool Roof Coating with Reflectivity,18,Efficiency Upgrade of the Gas Storage Water Heater (0.93),49,"Upgrade to Single-Zone Heat Pump (9.5 EER, 3.2 COP)",\,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7622963,,,4.38801E+11,Medium Office,1987,5.96,2,7088.2354,137.6004,423.1567,26.19781619,46.5712,133.3379,4.2624,0,22.4019,39.5644,15.6248,39.977,0,15.7297,0.0401623,0,0,1.695,2.56741,0.0693614,301.176,655.83,221.852,46.8,,baseline\,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7622963,,,4.38801E+11,Medium Office,1987,5.96,2,7088.2354,137.6004,423.1567,26.19781619,46.5712,133.3379,4.2624,0,22.4019,39.5644,15.6248,39.977,0,15.7297,0.0401623,0,0,1.695,2.56741,0.0693614,301.176,655.83,221.852,46.8,931,ECM Package 1,1;31;58;33;47;46;30;17;18,0,13.6402,12.7837,15.6248,39.977,0,5.60295,0.0395515,0,0,0.394281,2.249,0.0693614,214.41,655.83,221.852,47.2889,145.1031,9.001901781,13.7625,45.6697,1.6191,52821.05,359.1,53180.15,130331.15,0,2.45,,,1,Replace existing lighting with T8 upgrade (0.7W/sf),31,Install daylighting sensors for interior lighting control,58,Clean Coils and Fins,33,Replace Air Filter,47,Reduce HVAC equipment runtime,46,Widen zone temperature deadband (cooling: +2 oF; heating: -2 oF),30,Add Programmable Thermostat,17,Apply Cool Roof Coating with Reflectivity,18,Efficiency Upgrade of the Gas Storage Water Heater (0.93),\,,,,,,,,,,,,,,,,,,,,,
